"PlayID","Date","CustomerID","Experience","Pokestops","Gyms","Raids","Social","Pokemons","Distance","Duration"
7599,2018-06-15,4345,7313,11,5,4,1,26,2.63355238717948,161.458480478251
7600,2018-06-15,685,4359,15,5,1,1,17,5.58966900739404,27.3164004978292
7601,2018-06-15,3934,3107,11,7,0,2,11,2.0656617559914,40.9536670092699
7602,2018-06-15,1131,4282,21,4,0,0,45,1.82204144408505,19.3530540740931
7603,2018-06-15,593,5249,13,6,2,2,17,1.48521097810744,97.3096369683263
7604,2018-06-15,913,5597,19,7,1,0,18,13.4714100798116,69.6189922762997
7605,2018-06-15,3756,7076,12,4,5,1,5,2.25501668553673,150.922008276394
7606,2018-06-15,4624,3810,16,1,1,1,14,9.09582099481585,21.2638590499394
7607,2018-06-15,3331,2711,13,5,0,2,10,1.61182109871833,25.8784292591643
7608,2018-06-15,3281,3070,19,4,0,0,20,3.19547250393108,33.8107115734786
7609,2018-06-15,1935,4306,13,3,2,1,14,1.55586621690225,118.897102611706
7610,2018-06-15,1356,4019,20,6,0,0,34,1.19316864899243,28.0383433905086
7611,2018-06-15,2611,2826,17,4,0,1,18,0.755234232497569,35.1266297280214
7612,2018-06-15,395,2469,16,3,0,0,19,1.19477069794675,18.2606627480973
7613,2018-06-15,719,5194,22,11,0,1,22,5.94020678371264,80.0828058927557
7614,2018-06-15,3918,3535,12,5,0,2,22,4.35319896392899,40.9090682968585
7615,2018-06-15,1559,4742,19,9,0,1,34,0.916570430610171,26.4710889440332
7616,2018-06-15,1183,3619,21,4,0,1,14,8.68877824298947,90.3387008881578
7617,2018-06-15,3806,4743,12,6,2,2,9,0.927561919494945,79.1478656289577
7618,2018-06-15,39,5631,7,11,2,2,12,0.808830554685235,238.101832912638
7619,2018-06-15,1117,3494,18,9,0,0,9,3.43799652224146,85.9511138445119
7620,2018-06-15,703,3649,18,3,0,1,25,6.99023625343673,55.0788757869302
7621,2018-06-15,4883,13003,11,12,8,4,16,4.53457715201947,79.7600601719397
7622,2018-06-15,559,3610,17,2,1,2,10,4.60103894005353,22.2587609264642
7623,2018-06-15,214,5323,13,7,2,3,11,1.22917920094454,105.14980860287
7624,2018-06-15,4106,8486,8,12,4,4,12,2.8590296064209,109.466574999162
7625,2018-06-15,4606,4215,14,6,1,4,8,1.15292694470558,124.181210026661
7626,2018-06-15,1912,2778,11,7,0,1,11,0.777427665170937,154.981425053743
7627,2018-06-15,2523,4909,16,12,0,0,32,1.0911577833404,29.0648411619169
7628,2018-06-15,2261,2340,14,4,0,0,14,1.39933469301792,93.3747074635062
7629,2018-06-15,907,3706,23,6,0,0,25,1.06217198295868,14.6760705106859
7630,2018-06-15,3228,2175,10,4,0,1,10,1.74898960435766,96.3643508915467
7631,2018-06-15,4177,5761,12,6,3,1,12,1.60890965514436,84.3373013988206
7632,2018-06-15,3650,2177,15,3,0,0,11,2.76747971623489,17.8618848697739
7633,2018-06-15,1836,4903,10,10,1,1,11,6.52993646366707,78.3249235012568
7634,2018-06-15,2883,3417,15,6,0,0,28,0.671580953840579,19.4417441203459
7635,2018-06-15,2580,3817,19,4,0,0,38,1.66570753850398,31.5307197197697
7636,2018-06-15,841,7842,12,8,4,4,14,1.41989542511903,132.437388360099
7637,2018-06-15,1888,9730,12,8,6,5,6,2.29777483287752,85.1475043209013
7638,2018-06-16,3830,3932,15,6,1,0,9,5.31595808377229,24.2397127500253
7639,2018-06-16,2138,4237,18,10,0,0,12,7.37191977945876,58.8797631839081
7640,2018-06-16,1047,5329,16,13,0,1,23,5.79149680345662,46.3653387873202
7641,2018-06-16,4795,2195,11,4,0,1,10,1.44500753478977,113.884508255345
7642,2018-06-16,506,3912,20,7,0,3,9,4.62373109146747,30.0288151420341
7643,2018-06-16,1872,4777,14,6,2,0,14,1.77125597032709,43.9548407990624
7644,2018-06-16,4203,6406,12,3,4,2,14,1.05673834499008,119.107207765828
7645,2018-06-16,662,5612,18,10,1,4,15,1.62171577221993,38.3041328012619
7646,2018-06-16,2676,4923,13,9,1,0,27,1.2316685381651,55.4949485242975
7647,2018-06-16,484,4911,25,10,0,0,14,9.60881402738439,53.3143625584555
7648,2018-06-16,864,4044,10,4,2,0,13,0.935235826430591,138.265082221744
7649,2018-06-16,1972,5193,17,8,1,1,29,0.926089728768593,32.3927417560296
7650,2018-06-16,2547,4162,17,7,0,4,18,2.12206809974125,33.1111531779184
7651,2018-06-16,1888,5393,10,5,3,2,7,1.42751643315647,116.640227451085
7652,2018-06-16,4384,3499,10,5,1,1,13,1.488811808766,133.469202916484
7653,2018-06-16,3408,4327,14,6,1,2,15,2.77300888673276,33.5235757820604
7654,2018-06-16,131,4037,16,6,0,2,28,2.36724081917225,32.2152173062826
7655,2018-06-16,509,5323,12,5,2,3,18,2.23446935312194,87.9854692744787
7656,2018-06-16,269,4541,20,11,0,0,15,5.91048770825043,46.5675721739993
7657,2018-06-16,36,3182,16,3,1,0,12,1.81825455662773,42.930642891743
7658,2018-06-16,2696,3857,13,5,1,3,9,1.57161164722184,97.9577675639847
7659,2018-06-16,1,4365,22,8,0,1,27,1.1548730545625,18.9526732117225
7660,2018-06-16,882,5369,18,12,0,0,25,8.18896041108903,36.4592375383107
7661,2018-06-16,4179,4307,14,8,0,1,25,5.57231186737072,27.2805224230136
7662,2018-06-16,963,5193,18,9,0,0,32,8.92505622715385,51.2286583532595
7663,2018-06-16,4089,6014,11,12,2,2,10,1.64003585188876,83.6679619180048
7664,2018-06-16,2992,4972,22,5,1,0,35,1.2217628640128,15.4148769025739
7665,2018-06-16,2315,5235,10,4,3,1,11,1.85263126122525,174.774605285277
7666,2018-06-16,4387,5789,17,15,0,0,15,11.8907301757174,52.4484483395912
7667,2018-06-16,3383,4202,16,5,0,0,45,1.51832858016192,28.19256760513
7668,2018-06-16,665,2612,16,5,0,0,11,2.6235961372601,37.7606446877325
7669,2018-06-16,2976,5569,14,11,0,8,17,2.18949137827211,75.9387055428714
7670,2018-06-16,3858,7830,13,7,5,0,14,0.797890552222359,128.978471239732
7671,2018-06-16,3827,5057,18,3,2,1,19,4.06648413255538,41.909544072747
7672,2018-06-16,1703,5536,11,5,3,1,11,2.35704074580054,165.874825964557
7673,2018-06-16,3622,4437,12,4,2,1,13,1.86724693476655,148.098396255853
7674,2018-06-16,1967,5611,12,16,1,2,7,0.613352747886049,149.129206104655
7675,2018-06-16,832,3225,11,11,0,0,8,0.749288467950571,167.176006581011
7676,2018-06-16,4360,3974,13,4,1,3,14,2.24322211116095,157.339523780868
7677,2018-06-16,3808,4459,16,5,0,1,13,18.092453203001,81.0446870489886
7678,2018-06-16,1119,2886,15,3,0,5,8,1.35896794959332,95.1521104061312
7679,2018-06-16,2971,4135,18,10,0,0,14,5.34911218736045,45.6765479609596
7680,2018-06-16,433,5615,17,11,1,1,13,7.15097324865436,27.8597748457442
7681,2018-06-16,642,5921,11,6,2,8,10,0.710304935561825,140.54938693095
7682,2018-06-16,2454,5904,14,7,2,3,19,2.53827651699335,50.6562611229643
7683,2018-06-16,3352,5645,19,16,0,0,17,6.44858424554089,58.1817589219145
7684,2018-06-16,3533,5538,19,15,0,1,26,0.878448792635339,29.3740543395056
7685,2018-06-16,2817,3774,17,8,0,1,16,3.23777022519576,29.372270569618
7686,2018-06-16,1788,4710,18,10,0,0,33,1.60076157890416,21.2702555259428
7687,2018-06-16,1076,4511,20,9,0,0,19,7.60749655959586,39.388936987169
7688,2018-06-16,1222,3551,17,8,0,0,18,2.00811724285422,102.008331497075
7689,2018-06-16,671,3789,18,9,0,1,16,0.892568237897548,20.4686634014871
7690,2018-06-16,2391,3571,15,6,0,3,13,3.70884631707915,26.3797350529283
7691,2018-06-16,3491,4437,24,4,0,2,22,9.36736423420559,45.5424731164676
7692,2018-06-16,2670,4740,18,9,0,0,38,1.40262420263835,32.4101909915337
7693,2018-06-16,2507,4284,18,5,1,0,20,3.84103533870597,44.5940283928997
7694,2018-06-16,2808,4466,10,8,1,3,12,1.66338615199759,75.2578133317172
7695,2018-06-16,3347,3770,16,7,0,0,29,1.19906535695471,23.3513365756991
7696,2018-06-16,1981,4388,18,6,1,0,21,2.38132402206014,23.7204071328134
7697,2018-06-16,2196,4827,23,9,0,1,32,0.767009288464263,20.9676695788967
7698,2018-06-16,2259,9412,12,9,6,3,5,1.62399585466164,126.73842525657
7699,2018-06-16,2028,2654,14,4,0,0,12,5.54097296227211,17.4652304189375
7700,2018-06-16,3126,5548,22,11,1,0,8,8.47865588653411,89.4007848659289
7701,2018-06-16,117,4118,12,6,1,4,9,0.683062737978449,153.092862822137
7702,2018-06-16,1259,3692,17,7,0,0,26,1.4186191228346,27.4011431552798
7703,2018-06-16,3156,5112,10,12,1,1,15,2.61712891162235,162.831544271529
7704,2018-06-16,2032,4164,17,9,0,1,20,3.13932467771084,26.7212954459549
7705,2018-06-16,770,4603,14,3,2,1,17,2.5264909274912,29.2172460864899
7706,2018-06-16,4995,3627,16,8,0,1,12,4.26564919788421,43.1557798858095
7707,2018-06-16,3021,2828,16,4,0,0,17,3.77606783489199,24.9503530049756
7708,2018-06-16,910,5830,21,19,0,0,18,0.802760596631974,14.8654211782161
7709,2018-06-16,1419,5776,19,4,3,1,11,2.75655841625206,61.9771563369971
7710,2018-06-16,2579,4645,17,8,0,3,17,7.45218049449453,72.7020442540021
7711,2018-06-16,1765,3005,14,3,1,1,8,1.05347997224558,147.833771701254
7712,2018-06-16,3704,3698,13,5,1,3,6,1.48492721315779,92.0309733501821
7713,2018-06-16,2799,4309,18,11,0,1,16,2.0851137533544,29.5572261719495
7714,2018-06-16,11,2331,12,5,0,0,12,1.31275678397492,69.2095028261256
7715,2018-06-16,1639,4284,17,7,0,1,26,5.34457811460661,108.646938650397
7716,2018-06-16,510,7758,16,13,0,2,29,25.0783856709391,66.8809625852413
7717,2018-06-16,4112,4043,10,3,1,5,10,4.42852720817687,124.239041967443
7718,2018-06-16,2713,3511,18,1,1,1,19,2.60867571698263,28.006188117809
7719,2018-06-16,3487,4149,18,4,1,0,17,5.98857486452235,38.9537956264659
7720,2018-06-16,1725,3336,12,2,1,1,17,2.86204706020174,122.395718222074
7721,2018-06-16,406,4310,16,8,0,1,33,0.604365244575745,19.6518071888601
7722,2018-06-16,1004,9337,11,11,5,5,9,1.370880230236,142.506154377204
7723,2018-06-16,3884,3516,10,6,1,1,11,0.661531685320716,114.678769602129
7724,2018-06-16,884,4857,16,16,0,0,13,2.07067380709201,24.5557742307417
7725,2018-06-16,4960,4170,18,10,0,0,19,3.19662631798923,52.00583638476
7726,2018-06-16,4202,5081,12,7,2,2,11,1.30703021913957,59.3396799038881
7727,2018-06-16,2828,3260,12,4,0,5,11,3.09794012256032,87.9954944375411
7728,2018-06-16,2589,3277,17,5,0,1,22,1.26733985376133,28.0685075322477
7729,2018-06-16,2088,4522,11,7,1,2,21,1.21627947599733,118.820472884296
7730,2018-06-16,742,4031,17,4,0,0,25,11.3054886749063,54.7348232349711
7731,2018-06-16,1656,2648,14,5,0,0,15,1.97912687710852,48.7475253559953
7732,2018-06-16,3279,4137,17,9,0,0,15,7.36935405371698,58.6738733863846
7733,2018-06-16,1567,4994,13,3,2,0,21,6.94075289046041,34.0968781389201
7734,2018-06-16,2193,4818,15,9,0,1,24,8.67774028096577,59.0963639228727
7735,2018-06-16,1665,3582,13,5,1,1,13,0.815740205193759,92.1468021702027
7736,2018-06-16,2761,4792,12,8,1,4,11,2.41974761083923,184.952118302331
7737,2018-06-16,4215,3645,20,4,0,0,33,1.9479704666773,18.5461489315269
7738,2018-06-16,702,2339,11,3,0,1,18,0.893442095818231,102.721684412183
7739,2018-06-16,4022,4393,13,4,2,0,12,3.42997247524485,29.3210635945839
7740,2018-06-16,3585,4521,14,7,0,2,10,15.2132423083135,103.299326938983
7741,2018-06-16,1770,4673,14,10,1,2,8,1.73109488456848,93.5644202889221
7742,2018-06-16,960,3957,19,8,0,1,8,8.07383645344453,86.6237117152906
7743,2018-06-16,4148,2540,14,3,0,1,12,4.39690360874617,25.1297560755943
7744,2018-06-16,2864,2816,14,4,0,2,13,2.65512827110109,61.3387860672322
7745,2018-06-16,4117,4389,19,12,0,0,8,6.38580399944664,39.4988775644884
7746,2018-06-16,104,4663,11,12,0,5,13,0.631577371428056,95.6817268066976
7747,2018-06-16,2516,6611,14,12,3,1,3,1.61386832272483,142.389937528613
7748,2018-06-16,4280,3407,11,10,0,2,6,1.57363539136577,74.4559571137757
7749,2018-06-16,727,3420,13,2,1,1,14,4.69503646932151,72.954540011569
7750,2018-06-16,1987,3891,18,7,0,0,19,6.41273418356856,88.091226905454
7751,2018-06-16,250,4585,20,9,0,0,33,1.34789936466158,29.3073522605332
7752,2018-06-16,90,3829,18,8,0,0,25,0.790375449516049,20.5908787483713
7753,2018-06-16,2519,4057,17,4,1,2,16,2.06899066895188,27.6348542924809
7754,2018-06-16,2709,5597,10,6,3,1,12,0.966249465865378,132.019278700462
7755,2018-06-16,4169,5595,19,8,1,0,15,12.9456354155926,75.7217907149804
7756,2018-06-16,1798,7928,13,8,5,0,11,1.27680397080561,153.71151956223
7757,2018-06-16,1951,4000,17,7,0,0,24,5.50095861308205,55.3383677218504
7758,2018-06-16,3793,4026,20,9,0,0,16,4.25572917928731,64.0785782530193
7759,2018-06-16,2861,4971,24,8,0,1,35,2.20783291841122,21.7079514085301
7760,2018-06-16,4289,4571,20,9,0,0,31,2.21368259454881,30.2159471116004
7761,2018-06-16,3868,3912,9,6,1,2,12,2.61864383205511,103.195991902908
7762,2018-06-16,738,3804,16,6,0,0,32,2.0406467436365,18.5823768806088
7763,2018-06-16,1197,5158,19,11,0,0,25,7.57755825416707,50.2746929698519
7764,2018-06-16,4054,3998,21,9,0,1,18,0.484358741914951,17.2532913023768
7765,2018-06-16,2253,4417,16,12,0,0,21,1.66650355229897,28.9029066640149
7766,2018-06-16,2617,3406,14,5,1,0,12,1.06242630775678,105.171865792517
7767,2018-06-16,3319,3847,19,5,0,1,12,10.9674159629079,52.4111434638438
7768,2018-06-16,2898,3946,22,9,0,0,16,2.46315776918066,26.0621767223057
7769,2018-06-16,2631,5554,26,14,0,0,28,0.536473222195264,17.8275753205803
7770,2018-06-16,3753,4441,25,4,0,0,26,10.9088274859488,41.0687727945881
7771,2018-06-16,2724,4314,19,5,0,0,40,3.64315228117019,23.5455130973756
7772,2018-06-16,506,4188,19,8,0,1,13,7.87746875511833,56.7210083877796
7773,2018-06-16,3952,5244,18,13,0,0,33,0.936121842716538,25.2287528855633
7774,2018-06-16,1616,3534,12,4,1,3,6,2.33522301955308,105.568426790256
7775,2018-06-16,1467,3648,14,7,0,0,29,0.981891216803173,23.3408193931545
7776,2018-06-16,4669,3327,18,4,0,1,16,6.26848942380756,24.6735582462464
7777,2018-06-16,3666,4435,18,9,0,1,27,1.85002133846456,52.2099245252085
7778,2018-06-16,1225,7103,10,3,5,1,13,1.5294664526235,59.8827089255612
7779,2018-06-16,311,2807,13,5,0,0,16,3.57259207046894,35.3175911475758
7780,2018-06-16,974,2878,16,5,0,0,14,3.78497022174204,28.8716415306756
7781,2018-06-16,1996,5685,21,8,1,1,34,1.34546869723672,26.1420664036339
7782,2018-06-16,274,2409,15,2,0,0,14,5.58627363240259,25.1487530636426
7783,2018-06-16,927,3439,15,7,0,0,13,6.38979919026895,53.414690903735
7784,2018-06-17,1422,4162,16,9,0,1,12,7.61956998439794,40.2752101154397
7785,2018-06-17,3636,4469,15,4,2,1,8,3.18974035022874,41.5254910072784
7786,2018-06-17,2975,3977,20,9,0,0,22,0.768066918581216,17.9843503135403
7787,2018-06-17,2042,4691,12,11,1,2,7,1.41081881500623,128.698302142276
7788,2018-06-17,573,3030,13,8,0,0,12,1.79746869311764,111.338638867073
7789,2018-06-17,4996,3844,16,9,0,0,13,5.94162500148567,75.8315414159204
7790,2018-06-17,4643,5888,11,7,1,11,12,1.37754825944112,175.200155830847
7791,2018-06-17,597,6949,10,7,4,0,18,1.49247175670228,54.6591589138452
7792,2018-06-17,696,3875,11,5,1,3,13,0.745229373776697,95.9424159436651
7793,2018-06-17,1950,4012,19,7,0,0,32,0.624549949941793,26.8644374765022
7794,2018-06-17,222,3422,11,8,0,3,10,1.7161144851131,80.1510710149162
7795,2018-06-17,2270,3959,25,9,0,0,10,4.09187672375395,33.5165639205701
7796,2018-06-17,3405,4544,11,5,1,7,10,0.944996788725617,127.749828552178
7797,2018-06-17,2741,3245,15,2,0,0,27,7.44822083646431,66.2156044570189
7798,2018-06-17,2956,3802,15,6,0,1,21,6.0213131029153,83.5223187862149
7799,2018-06-17,321,7660,10,5,5,3,10,0.601194784207314,111.419366884989
7800,2018-06-17,4468,5277,19,12,0,1,18,8.26550555190483,40.3758576965293
7801,2018-06-17,778,2990,16,5,0,0,14,4.90311026473436,26.6649081413527
7802,2018-06-17,2706,3429,13,5,1,1,10,0.78955154945713,100.602635145745
7803,2018-06-17,1409,2593,10,3,0,4,13,0.431312114143469,127.512707727632
7804,2018-06-17,145,5671,15,5,2,2,18,6.20839276355661,36.8451584946139
7805,2018-06-17,4131,3724,17,6,0,1,16,6.74373571878961,47.0865801199926
7806,2018-06-17,4813,6167,13,3,4,1,12,1.17469602506505,111.629343223204
7807,2018-06-17,3153,2495,19,5,0,0,8,1.4460941210637,17.9806467733076
7808,2018-06-17,3435,4069,16,12,0,1,9,2.19200499096491,41.2011507229008
7809,2018-06-17,3196,2911,18,4,0,0,23,0.610906034986663,28.5472805281584
7810,2018-06-17,1739,4623,17,5,0,1,47,2.22884207512006,17.6958774210756
7811,2018-06-17,75,5146,22,10,0,0,37,1.95545095779463,18.4080205835324
7812,2018-06-17,3304,3334,19,4,0,0,15,8.34396294203079,48.7730884283318
7813,2018-06-17,4593,3210,14,8,0,0,9,4.60159358342002,49.0311942507181
7814,2018-06-17,1274,4645,11,6,1,5,13,2.44910968983549,81.9123360309907
7815,2018-06-17,4842,4474,14,9,1,2,10,0.741719354246049,72.7524121193925
7816,2018-06-17,3856,3397,18,8,0,0,12,2.96570731709787,36.271571998648
7817,2018-06-17,4384,2688,9,6,0,1,13,1.88237447446219,88.1516781595128
7818,2018-06-17,2614,3307,17,6,0,1,13,4.07027591856612,46.8382581491847
7819,2018-06-17,1274,6984,12,9,3,4,10,2.84336375743842,109.798848112402
7820,2018-06-17,4879,2735,19,2,0,1,11,6.34769133622805,36.4187398924382
7821,2018-06-17,1455,3431,14,6,0,1,21,2.81338512486851,48.3291282900321
7822,2018-06-17,176,4618,18,6,0,0,47,1.67741487622425,38.7240942612624
7823,2018-06-17,3302,6758,10,6,4,2,10,1.57633379092548,107.501797167011
7824,2018-06-17,3737,4777,19,13,0,0,22,1.26956957683418,20.5760145605265
7825,2018-06-17,951,5310,17,10,0,0,48,0.601005831269061,14.5822426762454
7826,2018-06-17,1370,3917,19,4,0,0,42,0.667014138092806,30.6620458712217
7827,2018-06-17,2505,3303,15,8,0,0,12,3.52857400489137,40.7198038329516
7828,2018-06-17,3678,4684,12,9,1,2,15,1.34303485525578,83.8229275459885
7829,2018-06-17,4613,2824,15,4,0,0,23,1.23850259673545,21.5072143224544
7830,2018-06-17,4619,2409,18,4,0,0,12,1.09204550723605,36.5795046769589
7831,2018-06-17,546,3809,15,4,0,1,37,2.08904913349739,39.3565492763129
7832,2018-06-17,2761,4063,10,8,1,0,16,1.6348231389717,107.904988394065
7833,2018-06-17,2088,2251,11,4,0,1,11,1.51344087146162,174.127239377124
7834,2018-06-17,14,5510,19,11,0,0,17,15.0979390420169,101.852095498891
7835,2018-06-17,4946,4204,14,10,0,1,17,4.54448604470384,40.0282913499249
7836,2018-06-17,1793,4729,18,8,0,0,41,1.78539867762876,34.3172456212483
7837,2018-06-17,3102,3600,9,6,1,2,8,1.50426224734341,126.40903035112
7838,2018-06-17,1859,4759,15,10,0,0,29,5.59389146776839,76.3634631030421
7839,2018-06-17,3312,3548,11,4,1,3,10,0.980312954894172,74.685446845729
7840,2018-06-17,125,4088,14,4,1,1,19,4.38427557287206,44.8133493466545
7841,2018-06-17,1100,6299,14,6,3,2,17,1.48875661968069,85.9758817891184
7842,2018-06-17,101,5430,15,11,0,0,47,1.30407781784458,23.3136705369054
7843,2018-06-17,3861,4838,16,10,0,1,24,6.3754328490752,76.5622380458886
7844,2018-06-17,2908,6168,10,4,4,1,11,1.17511568470003,90.339040818437
7845,2018-06-17,4883,4143,12,6,1,1,21,0.928955671153554,153.961094580422
7846,2018-06-17,3468,5248,14,12,1,2,11,1.97825694514729,37.7028533051776
7847,2018-06-17,4076,4582,19,7,0,0,39,2.81593326477797,23.3585184460597
7848,2018-06-17,1469,3938,15,6,0,0,38,0.88447566475957,35.0478774640679
7849,2018-06-17,3131,4754,15,7,1,3,12,4.03614152128231,30.3808776965085
7850,2018-06-17,2132,5208,13,10,2,0,5,3.07799201452922,59.2185703258791
7851,2018-06-17,2365,3396,14,11,0,0,8,0.958132311637817,136.888195336978
7852,2018-06-17,2834,3691,21,5,0,0,31,0.912553903768918,20.5210370689725
7853,2018-06-17,461,5274,19,7,1,0,34,2.2449554177241,27.3507376804882
7854,2018-06-17,71,4874,17,8,0,0,37,5.7442519030507,86.806658814318
7855,2018-06-17,2909,5020,16,9,1,0,15,6.69653836228499,40.1888580839143
7856,2018-06-17,4422,4226,16,8,0,2,18,5.2605778829828,73.9131226940895
7857,2018-06-17,3068,3052,17,2,0,0,31,2.5155636811336,48.6572043181701
7858,2018-06-17,2454,6095,11,13,2,2,7,1.95481525687554,75.7447002053848
7859,2018-06-17,4501,3462,16,6,0,3,9,4.1225461700814,23.827350502051
7860,2018-06-17,4129,2641,12,6,0,1,8,2.40567983284538,39.6978663911403
7861,2018-06-17,2086,3924,16,7,0,0,16,9.24313908513766,68.2524695266707
7862,2018-06-17,922,4549,12,7,1,4,12,1.49138303930707,124.522981308707
7863,2018-06-17,706,4263,10,6,2,0,8,1.62622628078737,165.880675976588
7864,2018-06-17,4806,4187,17,10,0,0,24,1.36989252657561,23.9820369853286
7865,2018-06-17,2219,4484,14,7,0,2,26,6.83663405757924,78.6394785377817
7866,2018-06-17,1072,4876,15,4,2,0,22,2.26098367986896,29.790813541708
7867,2018-06-17,4884,4701,12,5,2,1,8,5.00789656945408,104.069325487712
7868,2018-06-17,942,3061,12,7,0,0,20,0.614586013739186,23.5742577083399
7869,2018-06-17,3384,3361,19,4,0,0,26,3.10681882872028,41.10172120394
7870,2018-06-17,3770,3967,13,6,1,0,19,1.66832999039,83.9583985885042
7871,2018-06-17,1219,5451,19,9,0,0,48,3.00811477418927,22.1158848403324
7872,2018-06-17,2438,6237,11,8,3,3,7,1.36806057875404,95.595096250454
7873,2018-06-17,4194,3844,20,7,0,0,14,7.43665630196651,35.201340031096
7874,2018-06-17,1321,2456,12,6,0,0,10,1.55725644468401,138.165773074384
7875,2018-06-17,3972,2444,13,4,0,0,15,2.43649696685171,46.9665031708531
7876,2018-06-17,1235,3858,19,7,0,0,23,3.57810570351331,21.8837829124827
7877,2018-06-17,1295,5179,19,13,0,0,19,6.79226465347245,47.6422841586441
7878,2018-06-17,1623,3466,14,7,0,1,18,2.6550532266886,18.2086321350785
7879,2018-06-17,2070,3185,17,1,1,0,18,2.35129301999844,29.8832761212264
7880,2018-06-17,3803,3747,12,5,1,1,11,3.97185572018749,42.563110438413
7881,2018-06-17,3808,4961,19,7,0,1,18,15.1120999318356,60.2534212657988
7882,2018-06-17,2571,5249,13,13,0,0,21,9.48621888326363,61.8942804427914
7883,2018-06-17,614,5952,15,4,3,1,16,4.01526435438647,40.0382769740514
7884,2018-06-17,2337,8355,13,3,5,7,11,1.54530060826342,138.059812848816
7885,2018-06-17,3141,4628,15,12,0,1,14,5.77595729409454,103.25540742255
7886,2018-06-17,3582,3886,18,5,0,1,22,6.86087517350354,73.084960432851
7887,2018-06-17,317,2671,16,4,0,0,13,4.20518227757946,28.9488929738336
7888,2018-06-17,461,5077,14,14,0,0,29,1.27344479668079,21.6956018302411
7889,2018-06-17,1550,5532,20,16,0,0,25,0.821119879926136,43.3709907437951
7890,2018-06-17,4334,3815,16,5,0,0,38,1.15395643346388,20.2177839342801
7891,2018-06-17,4878,3994,12,8,1,1,9,1.4422438424362,63.816559377361
7892,2018-06-17,1734,5268,17,4,2,2,12,6.17969889344353,24.2613722122527
7893,2018-06-17,3834,4277,18,8,0,0,34,0.772077375404431,24.2431735575325
7894,2018-06-17,951,4709,19,10,0,1,25,3.0887253849248,20.4326682079105
7895,2018-06-17,521,4904,24,11,0,1,17,4.54231398853968,56.1147312398706
7896,2018-06-17,1920,4321,18,11,0,1,10,5.2074948556847,79.0401692700166
7897,2018-06-17,2296,4147,20,8,0,0,27,1.97390267465628,16.9749472070248
7898,2018-06-17,1058,4232,17,7,0,1,14,10.8198081990519,65.9397435172679
7899,2018-06-17,1466,6276,15,15,1,1,18,4.25856642077582,57.8571383214509
7900,2018-06-17,3057,3262,14,8,0,0,10,4.61590966068692,86.220015413822
7901,2018-06-17,3345,7562,11,7,4,3,18,1.12222057903379,129.334332133262
7902,2018-06-17,4240,4934,16,9,0,1,40,1.33581703416007,14.2588618313698
7903,2018-06-17,3788,10180,9,13,6,0,19,1.79560703487321,81.0649537036202
7904,2018-06-17,1913,4219,15,9,0,0,31,1.1941333242156,28.2092562234579
7905,2018-06-17,1442,4352,13,9,1,0,15,1.52494929601077,187.904498901895
7906,2018-06-17,2534,4436,16,12,0,0,23,0.856053651580685,31.3776820689826
7907,2018-06-17,2361,4525,18,10,0,0,14,9.24923047844806,68.5063282770364
7908,2018-06-17,375,3648,13,3,1,0,19,4.48286891228168,37.8087623027157
7909,2018-06-17,2344,5531,10,4,3,3,10,1.31121227274297,142.608912386234
7910,2018-06-17,1787,5544,15,2,3,1,15,4.44440462321162,30.6793953049462
7911,2018-06-17,3283,4590,17,8,0,0,37,2.9025720693094,23.2058736533787
7912,2018-06-17,2895,5879,20,13,0,0,41,2.29472004256028,31.1421087749762
7913,2018-06-17,675,4233,19,8,0,0,30,1.82539811835276,23.4952489636706
7914,2018-06-17,2889,4388,13,4,2,1,13,0.876866110842399,126.158113943398
7915,2018-06-17,1144,2732,14,4,0,0,15,4.81742228203991,35.6826163339346
7916,2018-06-17,3043,3697,16,3,0,0,44,0.973011559902166,25.0899389080677
7917,2018-06-17,2731,4092,14,8,0,1,22,4.91825323603908,42.2331066189639
7918,2018-06-17,418,4598,20,9,0,1,7,12.4813519329325,55.8000986716531
7919,2018-06-17,3779,4172,11,7,1,1,16,2.2188160134998,110.796119207347
7920,2018-06-17,729,4016,15,7,0,0,35,1.16281426252882,18.9295824624717
7921,2018-06-17,1621,4090,18,6,1,1,9,3.40096805683604,37.5139360924145
7922,2018-06-17,3425,6483,17,11,2,1,22,1.3277960091916,67.2675785051848
7923,2018-06-17,4083,3997,23,6,0,0,31,0.968082264919928,24.0475131329935
7924,2018-06-17,1744,3977,22,7,0,1,10,7.77202778431111,42.2674018282983
7925,2018-06-17,3569,4695,15,13,0,0,21,2.94729730078992,29.7543791914658
7926,2018-06-17,2854,7327,10,9,4,1,8,4.27378401834933,136.887081860248
7927,2018-06-17,2566,7722,12,5,5,1,15,1.72158367084862,124.377108433821
7928,2018-06-17,1591,4376,17,7,1,1,12,3.25656956743724,48.3946305695367
7929,2018-06-17,4101,4268,17,10,0,0,24,2.17553178085192,61.9830100142108
7930,2018-06-17,1585,4764,12,6,1,5,15,2.14187824595605,86.1925352866216
7931,2018-06-17,3064,5805,13,10,2,2,11,2.0543600389185,117.066698302845
7932,2018-06-17,3256,4679,11,3,2,4,12,1.29008665591545,64.2446431677318
7933,2018-06-17,4199,3900,19,6,0,0,33,1.00468015672326,18.0885972071425
7934,2018-06-17,2405,5077,12,4,3,0,11,1.26556456690477,119.053675275385
